,feature,motif,rpb,pval,rpb_abs,rpb_partial,pval_partial,rpb_partial_abs,variant,latent_dim,k,sparsity_coef,threshold_init,bandwidth,num_experts,latent_per_expert,k_per_expert,p_empirical,p_fdr,significant_fdr
1390,z28,in_feedforward_loop,-0.015472446103572124,0.3279179971727716,0.015472446103572124,-0.06280079949360802,7.051145091429117e-05,0.06280079949360802,topk,512.0,32.0,,,,,,,0.3279179971727716,0.3279179971727716,False
1391,z33,in_feedforward_loop,-0.03503395212320249,0.026710046571658392,0.03503395212320249,-0.09294742755871359,3.875377366699972e-09,0.09294742755871359,topk,512.0,32.0,,,,,,,0.026710046571658392,0.026710046571658392,True
1392,z41,in_feedforward_loop,-0.019964526402005,0.20680536177881567,0.019964526402005,-0.056919930496015146,0.0003161096641289159,0.056919930496015146,topk,512.0,32.0,,,,,,,0.20680536177881567,0.20680536177881567,False
1393,z47,in_feedforward_loop,-0.0340533815713428,0.03126555714802822,0.0340533815713428,-0.0691015198569925,1.218634811401662e-05,0.0691015198569925,topk,512.0,32.0,,,,,,,0.03126555714802822,0.03126555714802822,True
1394,z49,in_feedforward_loop,-0.034889862412975675,0.027341264610396935,0.034889862412975675,-0.06962487039964313,1.0460137593992128e-05,0.06962487039964313,topk,512.0,32.0,,,,,,,0.027341264610396935,0.027341264610396935,True
1395,z55,in_feedforward_loop,0.029348363544187447,0.06345739022933887,0.029348363544187447,0.020090954919449216,0.2039440936582254,0.020090954919449216,topk,512.0,32.0,,,,,,,0.06345739022933887,0.06345739022933887,False
1396,z61,in_feedforward_loop,-0.041893141684714724,0.008051795803038438,0.041893141684714724,-0.10961972772646217,3.607785921012865e-12,0.10961972772646217,topk,512.0,32.0,,,,,,,0.008051795803038438,0.008051795803038438,True
1397,z62,in_feedforward_loop,-0.017013465709746444,0.2820312060354696,0.017013465709746444,-0.02681551976446478,0.08993565509496648,0.02681551976446478,topk,512.0,32.0,,,,,,,0.2820312060354696,0.2820312060354696,False
1398,z73,in_feedforward_loop,-0.03482064111634436,0.02764905206978907,0.03482064111634436,-0.09386184829505752,2.7206440037399444e-09,0.09386184829505752,topk,512.0,32.0,,,,,,,0.02764905206978907,0.02764905206978907,True
1399,z91,in_feedforward_loop,-0.031591965720535964,0.045724734125729964,0.031591965720535964,-0.10262488277554825,7.732135348930535e-11,0.10262488277554825,topk,512.0,32.0,,,,,,,0.045724734125729964,0.045724734125729964,True
1400,z100,in_feedforward_loop,-0.035279356792432486,0.025663937528657105,0.035279356792432486,-0.0921133046854244,5.335762185084145e-09,0.0921133046854244,topk,512.0,32.0,,,,,,,0.025663937528657105,0.025663937528657105,True
1401,z104,in_feedforward_loop,-0.015557554026808779,0.3252639684299009,0.015557554026808779,-0.06347317496948418,5.8895638486771874e-05,0.06347317496948418,topk,512.0,32.0,,,,,,,0.3252639684299009,0.3252639684299009,False
1402,z105,in_feedforward_loop,-0.024932433002142325,0.11488350767371974,0.024932433002142325,-0.0890778121507029,1.6688380829564182e-08,0.0890778121507029,topk,512.0,32.0,,,,,,,0.11488350767371974,0.11488350767371974,False
1403,z112,in_feedforward_loop,-0.015584055112797987,0.3244404113671793,0.015584055112797987,-0.06351695131074463,5.820590161239821e-05,0.06351695131074463,topk,512.0,32.0,,,,,,,0.3244404113671793,0.3244404113671793,False
1404,z113,in_feedforward_loop,-0.036027702954718493,0.022689690978040328,0.036027702954718493,-0.09809882392916211,5.055379596759532e-10,0.09809882392916211,topk,512.0,32.0,,,,,,,0.022689690978040328,0.022689690978040328,True
1405,z117,in_feedforward_loop,-0.016704303031769348,0.29086936964602117,0.016704303031769348,-0.06357989230864858,5.7227597515903786e-05,0.06357989230864858,topk,512.0,32.0,,,,,,,0.29086936964602117,0.29086936964602117,False
1406,z121,in_feedforward_loop,-0.03170302232925416,0.04496813036417223,0.03170302232925416,-0.06710493822731323,2.1612033924147785e-05,0.06710493822731323,topk,512.0,32.0,,,,,,,0.04496813036417223,0.04496813036417223,True
1407,z122,in_feedforward_loop,-0.020585418502117838,0.1930301816046349,0.020585418502117838,-0.05753521509415117,0.0002718712376434423,0.05753521509415117,topk,512.0,32.0,,,,,,,0.1930301816046349,0.1930301816046349,False
1408,z140,in_feedforward_loop,-0.03159456648034965,0.045706893897511106,0.03159456648034965,-0.09395694012990705,2.6218674837521104e-09,0.09395694012990705,topk,512.0,32.0,,,,,,,0.045706893897511106,0.045706893897511106,True
1409,z144,in_feedforward_loop,-0.03514727615548205,0.026222480955339203,0.03514727615548205,-0.09373422545160698,2.8589228858182287e-09,0.09373422545160698,topk,512.0,32.0,,,,,,,0.026222480955339203,0.026222480955339203,True
1410,z146,in_feedforward_loop,-0.027719482189948103,0.07961524939446783,0.027719482189948103,-0.06990789376544113,9.626542236336475e-06,0.06990789376544113,topk,512.0,32.0,,,,,,,0.07961524939446783,0.07961524939446783,False
1411,z148,in_feedforward_loop,-0.043996026515950915,0.0053853677575135765,0.043996026515950915,-0.1142957860144537,4.161240855701588e-13,0.1142957860144537,topk,512.0,32.0,,,,,,,0.0053853677575135765,0.0053853677575135765,True
1412,z154,in_feedforward_loop,-0.015764370085075707,0.3188729463645191,0.015764370085075707,-0.0635873902131622,5.711209941434145e-05,0.0635873902131622,topk,512.0,32.0,,,,,,,0.3188729463645191,0.3188729463645191,False
1413,z164,in_feedforward_loop,-0.03600226859596295,0.022785636050213772,0.03600226859596295,-0.09788098292749269,5.522013066755379e-10,0.09788098292749269,topk,512.0,32.0,,,,,,,0.022785636050213772,0.022785636050213772,True
1414,z168,in_feedforward_loop,-0.015027200396631874,0.34203085649783666,0.015027200396631874,-0.06345835105368253,5.9130951533612535e-05,0.06345835105368253,topk,512.0,32.0,,,,,,,0.34203085649783666,0.34203085649783666,False
1415,z175,in_feedforward_loop,-0.02758822045506153,0.08105121677782497,0.02758822045506153,-0.06957213828289406,1.0622881419353474e-05,0.06957213828289406,topk,512.0,32.0,,,,,,,0.08105121677782497,0.08105121677782497,False
1416,z176,in_feedforward_loop,-0.01494280743950072,0.3447489955120641,0.01494280743950072,-0.06323834923664323,6.272955751290878e-05,0.06323834923664323,topk,512.0,32.0,,,,,,,0.3447489955120641,0.3447489955120641,False
1417,z189,in_feedforward_loop,-0.033849783359666805,0.03229076576228781,0.033849783359666805,-0.0877499455538281,2.7166005106588358e-08,0.0877499455538281,topk,512.0,32.0,,,,,,,0.03229076576228781,0.03229076576228781,True
1418,z192,in_feedforward_loop,-0.03464226471171126,0.028455990360733787,0.03464226471171126,-0.09033363089603097,1.045863361119673e-08,0.09033363089603097,topk,512.0,32.0,,,,,,,0.028455990360733787,0.028455990360733787,True
1419,z200,in_feedforward_loop,-0.017100276839103715,0.27958258698542854,0.017100276839103715,-0.06359863777400039,5.693925519739035e-05,0.06359863777400039,topk,512.0,32.0,,,,,,,0.27958258698542854,0.27958258698542854,False
1420,z203,in_feedforward_loop,-0.03625141631758268,0.02186079661902215,0.03625141631758268,-0.07095059490739539,7.070065233627674e-06,0.07095059490739539,topk,512.0,32.0,,,,,,,0.02186079661902215,0.02186079661902215,True
1421,z215,in_feedforward_loop,-0.028217453343675716,0.07435447569449594,0.028217453343675716,-0.0699972643682736,9.376768970213055e-06,0.0699972643682736,topk,512.0,32.0,,,,,,,0.07435447569449594,0.07435447569449594,False
1422,z218,in_feedforward_loop,-0.015146789323950392,0.3382026581923702,0.015146789323950392,-0.06355718972007357,5.757865936501571e-05,0.06355718972007357,topk,512.0,32.0,,,,,,,0.3382026581923702,0.3382026581923702,False
1423,z221,in_feedforward_loop,-0.043340879564375705,0.006115017070973158,0.043340879564375705,-0.07607136787260582,1.4598675233088731e-06,0.07607136787260582,topk,512.0,32.0,,,,,,,0.006115017070973158,0.006115017070973158,True
1424,z231,in_feedforward_loop,-0.04125492200405116,0.009067841846976015,0.04125492200405116,-0.09914976395855023,3.293101050855055e-10,0.09914976395855023,topk,512.0,32.0,,,,,,,0.009067841846976015,0.009067841846976015,True
1425,z235,in_feedforward_loop,-0.005635839817610372,0.7215910245030649,0.005635839817610372,-0.055119072102110866,0.0004873802745350294,0.055119072102110866,topk,512.0,32.0,,,,,,,0.7215910245030649,0.7215910245030649,False
1426,z241,in_feedforward_loop,-0.02763639363414947,0.08052179314402927,0.02763639363414947,-0.06956864031816092,1.0633762016099187e-05,0.06956864031816092,topk,512.0,32.0,,,,,,,0.08052179314402927,0.08052179314402927,False
1427,z263,in_feedforward_loop,-0.035384612136768315,0.025226226987340887,0.035384612136768315,-0.09451943156967024,2.105155342716774e-09,0.09451943156967024,topk,512.0,32.0,,,,,,,0.025226226987340887,0.025226226987340887,True
1428,z264,in_feedforward_loop,-0.008600699997338512,0.5865818097994298,0.008600699997338512,-0.0439920267278016,0.005389573022589992,0.0439920267278016,topk,512.0,32.0,,,,,,,0.5865818097994298,0.5865818097994298,False
1429,z269,in_feedforward_loop,-0.02749835228435995,0.08204641726678019,0.02749835228435995,-0.06957663932061198,1.0608896347314808e-05,0.06957663932061198,topk,512.0,32.0,,,,,,,0.08204641726678019,0.08204641726678019,False
1430,z271,in_feedforward_loop,-0.033835236573469325,0.03236510503051678,0.033835236573469325,-0.06915786748890299,1.1988189731511953e-05,0.06915786748890299,topk,512.0,32.0,,,,,,,0.03236510503051678,0.03236510503051678,True
1431,z272,in_feedforward_loop,-0.036005613230818204,0.022772999122111583,0.036005613230818204,-0.07067325338838673,7.678166139851117e-06,0.07067325338838673,topk,512.0,32.0,,,,,,,0.022772999122111583,0.022772999122111583,True
1432,z273,in_feedforward_loop,0.029348363544187468,0.06345739022933687,0.029348363544187468,0.020075358595134703,0.20429549672429992,0.020075358595134703,topk,512.0,32.0,,,,,,,0.06345739022933687,0.06345739022933687,False
1433,z277,in_feedforward_loop,-0.04654544146663555,0.003235104502164273,0.04654544146663555,-0.11780826881531437,7.74619005588762e-14,0.11780826881531437,topk,512.0,32.0,,,,,,,0.003235104502164273,0.003235104502164273,True
1434,z291,in_feedforward_loop,-0.01657256128696806,0.29469151424095236,0.01657256128696806,-0.06383937438208771,5.335641307639587e-05,0.06383937438208771,topk,512.0,32.0,,,,,,,0.29469151424095236,0.29469151424095236,False
1435,z292,in_feedforward_loop,0.06774940216928495,1.7993491558577244e-05,0.06774940216928495,0.2308960812884504,1.486921181147705e-49,0.2308960812884504,topk,512.0,32.0,,,,,,,1.7993491558577244e-05,1.7993491558577244e-05,True
1436,z298,in_feedforward_loop,-0.03373749613771435,0.03286840435965993,0.03373749613771435,-0.0959775144142487,1.1847139562306612e-09,0.0959775144142487,topk,512.0,32.0,,,,,,,0.03286840435965993,0.03286840435965993,True
1437,z302,in_feedforward_loop,-0.02766856539489171,0.08016979146149296,0.02766856539489171,-0.06972062968909719,1.0170668223858622e-05,0.06972062968909719,topk,512.0,32.0,,,,,,,0.08016979146149296,0.08016979146149296,False
1438,z306,in_feedforward_loop,-0.03484301461234676,0.027549244844568395,0.03484301461234676,-0.09325636098808875,3.4400856516522256e-09,0.09325636098808875,topk,512.0,32.0,,,,,,,0.027549244844568395,0.027549244844568395,True
1439,z316,in_feedforward_loop,-0.02795797973833386,0.07705909411048632,0.02795797973833386,-0.07130442250060465,6.3608862222869e-06,0.07130442250060465,topk,512.0,32.0,,,,,,,0.07705909411048632,0.07705909411048632,False
1440,z324,in_feedforward_loop,-0.03384656302583742,0.03230721020075221,0.03384656302583742,-0.06884346894492799,1.3134446894758417e-05,0.06884346894492799,topk,512.0,32.0,,,,,,,0.03230721020075221,0.03230721020075221,True
1441,z325,in_feedforward_loop,-0.0350026457424544,0.026846111202139557,0.0350026457424544,-0.07003837965556395,9.263949780843664e-06,0.07003837965556395,topk,512.0,32.0,,,,,,,0.026846111202139557,0.026846111202139557,True
1442,z330,in_feedforward_loop,-0.033248385929985705,0.03548879575942952,0.033248385929985705,-0.09653703372205147,9.480289714772693e-10,0.09653703372205147,topk,512.0,32.0,,,,,,,0.03548879575942952,0.03548879575942952,True
1443,z333,in_feedforward_loop,-0.015137331801923535,0.3385044004860961,0.015137331801923535,-0.06337101203820074,6.053553038199128e-05,0.06337101203820074,topk,512.0,32.0,,,,,,,0.3385044004860961,0.3385044004860961,False
1444,z336,in_feedforward_loop,-0.03423312998269826,0.03038377260156233,0.03423312998269826,-0.08671068069319182,3.958383609872827e-08,0.08671068069319182,topk,512.0,32.0,,,,,,,0.03038377260156233,0.03038377260156233,True
1445,z339,in_feedforward_loop,-0.034591596789987744,0.0286888678837964,0.034591596789987744,-0.06959006891161934,1.0567273936792042e-05,0.06959006891161934,topk,512.0,32.0,,,,,,,0.0286888678837964,0.0286888678837964,True
1446,z358,in_feedforward_loop,-0.027231598741319335,0.08505890982622522,0.027231598741319335,-0.06961646571804746,1.0485916023880565e-05,0.06961646571804746,topk,512.0,32.0,,,,,,,0.08505890982622522,0.08505890982622522,False
1447,z364,in_feedforward_loop,-0.035847019850374376,0.023378948944193217,0.035847019850374376,-0.09423218213426413,2.3552322198551684e-09,0.09423218213426413,topk,512.0,32.0,,,,,,,0.023378948944193217,0.023378948944193217,True
1448,z369,in_feedforward_loop,-0.027636577050815594,0.08051978277186084,0.027636577050815594,-0.06972853677723832,1.01471109077122e-05,0.06972853677723832,topk,512.0,32.0,,,,,,,0.08051978277186084,0.08051978277186084,False
1449,z370,in_feedforward_loop,-0.024069172830645837,0.12800586081876622,0.024069172830645837,-0.07522856068030238,1.9060800847372605e-06,0.07522856068030238,topk,512.0,32.0,,,,,,,0.12800586081876622,0.12800586081876622,False
1450,z373,in_feedforward_loop,-0.03332152117563944,0.03508599310375204,0.03332152117563944,-0.0717273335527364,5.602351632194308e-06,0.0717273335527364,topk,512.0,32.0,,,,,,,0.03508599310375204,0.03508599310375204,True
1451,z380,in_feedforward_loop,0.06827960701954967,1.5456771708478603e-05,0.06827960701954967,0.23077705564181455,1.6707091721852443e-49,0.23077705564181455,topk,512.0,32.0,,,,,,,1.5456771708478603e-05,1.5456771708478603e-05,True
1452,z384,in_feedforward_loop,-0.016106819409460415,0.3084725214821749,0.016106819409460415,-0.06372419359946152,5.5043130110045664e-05,0.06372419359946152,topk,512.0,32.0,,,,,,,0.3084725214821749,0.3084725214821749,False
1453,z388,in_feedforward_loop,-0.015178821046521544,0.33718196907155357,0.015178821046521544,-0.0632958148487959,6.177008787334501e-05,0.0632958148487959,topk,512.0,32.0,,,,,,,0.33718196907155357,0.33718196907155357,False
1454,z392,in_feedforward_loop,-0.015709107964265785,0.32057255394527767,0.015709107964265785,-0.06372354785532543,5.5052727243969466e-05,0.06372354785532543,topk,512.0,32.0,,,,,,,0.32057255394527767,0.32057255394527767,False
1455,z398,in_feedforward_loop,-0.03376572254074016,0.03272237351840015,0.03376572254074016,-0.0689631955235841,1.2686131191375177e-05,0.0689631955235841,topk,512.0,32.0,,,,,,,0.03272237351840015,0.03272237351840015,True
1456,z401,in_feedforward_loop,-0.02013401377329308,0.20297621144597658,0.02013401377329308,-0.056969087365467,0.0003123416569104561,0.056969087365467,topk,512.0,32.0,,,,,,,0.20297621144597658,0.20297621144597658,False
1457,z405,in_feedforward_loop,-0.020478155174093925,0.1953605135278982,0.020478155174093925,-0.05741357383468373,0.00028012853161332783,0.05741357383468373,topk,512.0,32.0,,,,,,,0.1953605135278982,0.1953605135278982,False
1458,z410,in_feedforward_loop,-0.03537596179507235,0.025261954719860865,0.03537596179507235,-0.07026801411238139,8.657298046794386e-06,0.07026801411238139,topk,512.0,32.0,,,,,,,0.025261954719860865,0.025261954719860865,True
1459,z419,in_feedforward_loop,-0.014222594433329048,0.36850343400457913,0.014222594433329048,-0.0631805651464192,6.370855373781917e-05,0.0631805651464192,topk,512.0,32.0,,,,,,,0.36850343400457913,0.36850343400457913,False
1460,z422,in_feedforward_loop,-0.02775139101989356,0.07926931741815552,0.02775139101989356,-0.06942047151933976,1.1104542647989802e-05,0.06942047151933976,topk,512.0,32.0,,,,,,,0.07926931741815552,0.07926931741815552,False
1461,z424,in_feedforward_loop,-0.02605968176217891,0.09936832811289603,0.02605968176217891,-0.05881780222377581,0.0001976320588464439,0.05881780222377581,topk,512.0,32.0,,,,,,,0.09936832811289603,0.09936832811289603,False
1462,z425,in_feedforward_loop,-0.0350639354034482,0.02658029099034801,0.0350639354034482,-0.07118530464319092,6.591674405263603e-06,0.07118530464319092,topk,512.0,32.0,,,,,,,0.02658029099034801,0.02658029099034801,True
1463,z428,in_feedforward_loop,-0.024262182116113955,0.12497520398949337,0.024262182116113955,-0.0873777644917663,3.11021245470455e-08,0.0873777644917663,topk,512.0,32.0,,,,,,,0.12497520398949337,0.12497520398949337,False
1464,z437,in_feedforward_loop,-0.02078038888258199,0.18884677695096067,0.02078038888258199,-0.05751576931114413,0.0002731757663223582,0.05751576931114413,topk,512.0,32.0,,,,,,,0.18884677695096067,0.18884677695096067,False
1465,z446,in_feedforward_loop,-0.015395528901437971,0.33032865308570336,0.015395528901437971,-0.06321653885846082,6.309739121728887e-05,0.06321653885846082,topk,512.0,32.0,,,,,,,0.33032865308570336,0.33032865308570336,False
1466,z450,in_feedforward_loop,-0.0283428729162691,0.07307524228133971,0.0283428729162691,-0.0759786914101497,1.5035204397214e-06,0.0759786914101497,topk,512.0,32.0,,,,,,,0.07307524228133971,0.07307524228133971,False
1467,z454,in_feedforward_loop,-0.03922899620095905,0.01309264892163479,0.03922899620095905,-0.10444328396505495,3.552720452417404e-11,0.10444328396505495,topk,512.0,32.0,,,,,,,0.01309264892163479,0.01309264892163479,True
1468,z470,in_feedforward_loop,-0.03473712332376554,0.02802437998917898,0.03473712332376554,-0.09167052408910975,6.315805988117334e-09,0.09167052408910975,topk,512.0,32.0,,,,,,,0.02802437998917898,0.02802437998917898,True
1469,z479,in_feedforward_loop,-0.025986913861224176,0.10031662660509645,0.025986913861224176,-0.08997786031622491,1.1946608972210037e-08,0.08997786031622491,topk,512.0,32.0,,,,,,,0.10031662660509645,0.10031662660509645,False
1470,z496,in_feedforward_loop,-0.03224935532027903,0.04139802758283426,0.03224935532027903,-0.0956442949223005,1.3520665854584912e-09,0.0956442949223005,topk,512.0,32.0,,,,,,,0.04139802758283426,0.04139802758283426,True
1471,z504,in_feedforward_loop,-0.0321309646694983,0.04215060524169454,0.0321309646694983,-0.08687500314534524,3.7307117544980765e-08,0.08687500314534524,topk,512.0,32.0,,,,,,,0.04215060524169454,0.04215060524169454,True
1472,z505,in_feedforward_loop,-0.032187385043696115,0.04179052497066095,0.032187385043696115,-0.06745792465422809,1.9552156824333083e-05,0.06745792465422809,topk,512.0,32.0,,,,,,,0.04179052497066095,0.04179052497066095,True
1473,z506,in_feedforward_loop,-0.015347203593606465,0.33184906294748906,0.015347203593606465,-0.06356194482640343,5.750496031836849e-05,0.06356194482640343,topk,512.0,32.0,,,,,,,0.33184906294748906,0.33184906294748906,False
1474,z508,in_feedforward_loop,-0.034602340425926456,0.028639351898808573,0.034602340425926456,-0.09729022470154697,7.009118656862552e-10,0.09729022470154697,topk,512.0,32.0,,,,,,,0.028639351898808573,0.028639351898808573,True
1475,z511,in_feedforward_loop,-0.029249097926714884,0.06435782088216765,0.029249097926714884,-0.09233576838822036,4.900881832084253e-09,0.09233576838822036,topk,512.0,32.0,,,,,,,0.06435782088216765,0.06435782088216765,False
1476,z1,in_feedback_loop,0.1694802457472571,3.6867773578918854e-27,0.1694802457472571,0.13305479186039262,2.910814364483438e-17,0.13305479186039262,topk,512.0,32.0,,,,,,,3.6867773578918854e-27,3.6867773578918854e-27,True
1477,z6,in_feedback_loop,0.16942897478125402,3.822146465025081e-27,0.16942897478125402,0.1331011205307194,2.8377191256237405e-17,0.1331011205307194,topk,512.0,32.0,,,,,,,3.822146465025081e-27,3.822146465025081e-27,True
1478,z11,in_feedback_loop,0.16951104647505996,3.607751670078279e-27,0.16951104647505996,0.13311082810983485,2.822633916646155e-17,0.13311082810983485,topk,512.0,32.0,,,,,,,3.607751670078279e-27,3.607751670078279e-27,True
1479,z15,in_feedback_loop,0.25117664684562546,1.3296461408274608e-58,0.25117664684562546,0.20010483412150182,2.0865615217394083e-37,0.20010483412150182,topk,512.0,32.0,,,,,,,1.3296461408274608e-58,1.3296461408274608e-58,True
1480,z20,in_feedback_loop,0.2542788807456958,4.6159279145607984e-60,0.2542788807456958,0.20435598551862313,5.6757681866770004e-39,0.20435598551862313,topk,512.0,32.0,,,,,,,4.6159279145607984e-60,4.6159279145607984e-60,True
1481,z23,in_feedback_loop,0.26048952657182994,4.801533406995467e-63,0.26048952657182994,0.20759534180386716,3.446872591844157e-40,0.20759534180386716,topk,512.0,32.0,,,,,,,4.801533406995467e-63,4.801533406995467e-63,True
1482,z28,in_feedback_loop,0.1905079458904299,5.297535629733607e-34,0.1905079458904299,0.14337958172164159,8.057620672683209e-20,0.14337958172164159,topk,512.0,32.0,,,,,,,5.297535629733607e-34,5.297535629733607e-34,True
1483,z33,in_feedback_loop,0.25779645446177346,9.657192856677828e-62,0.25779645446177346,0.20555761182028784,2.0189987497508002e-39,0.20555761182028784,topk,512.0,32.0,,,,,,,9.657192856677828e-62,9.657192856677828e-62,True
1484,z41,in_feedback_loop,0.16894917608407514,5.3532763396755404e-27,0.16894917608407514,0.13252248087255863,3.8962151942790703e-17,0.13252248087255863,topk,512.0,32.0,,,,,,,5.3532763396755404e-27,5.3532763396755404e-27,True
1485,z47,in_feedback_loop,0.18216402784438493,3.4671695093646593e-31,0.18216402784438493,0.14864127379088188,3.3720535775677175e-21,0.14864127379088188,topk,512.0,32.0,,,,,,,3.4671695093646593e-31,3.4671695093646593e-31,True
1486,z49,in_feedback_loop,0.1822109169453693,3.345978057752017e-31,0.1822109169453693,0.14905245672906653,2.61845332916382e-21,0.14905245672906653,topk,512.0,32.0,,,,,,,3.345978057752017e-31,3.345978057752017e-31,True
1487,z55,in_feedback_loop,-0.009129850594412951,0.5637678759161815,0.009129850594412951,-0.01907624994106484,0.22773242386516487,0.01907624994106484,topk,512.0,32.0,,,,,,,0.5637678759161815,0.5637678759161815,False
1488,z61,in_feedback_loop,0.29768600491738784,1.1703343879257727e-82,0.29768600491738784,0.24108436424090157,5.403749872395419e-54,0.24108436424090157,topk,512.0,32.0,,,,,,,1.1703343879257727e-82,1.1703343879257727e-82,True
1489,z62,in_feedback_loop,0.05469064051297457,0.000539276049261723,0.05469064051297457,0.0442082345737187,0.0051664603051799814,0.0442082345737187,topk,512.0,32.0,,,,,,,0.000539276049261723,0.000539276049261723,True
1490,z73,in_feedback_loop,0.2611978585130296,2.167607554032642e-63,0.2611978585130296,0.20834903200525293,1.7840402764932682e-40,0.20834903200525293,topk,512.0,32.0,,,,,,,2.167607554032642e-63,2.167607554032642e-63,True
1491,z91,in_feedback_loop,0.2949409346169448,4.1741691442755834e-81,0.2949409346169448,0.23422033903718603,5.585630432154052e-51,0.23422033903718603,topk,512.0,32.0,,,,,,,4.1741691442755834e-81,4.1741691442755834e-81,True
1492,z100,in_feedback_loop,0.2531982015989702,1.4961363281330345e-59,0.2531982015989702,0.20149378046748578,6.484277548383373e-38,0.20149378046748578,topk,512.0,32.0,,,,,,,1.4961363281330345e-59,1.4961363281330345e-59,True
1493,z104,in_feedback_loop,0.1930351827186056,6.995023972930593e-35,0.1930351827186056,0.14544745190443736,2.347324628245919e-20,0.14544745190443736,topk,512.0,32.0,,,,,,,6.995023972930593e-35,6.995023972930593e-35,True
1494,z105,in_feedback_loop,0.2625840410176181,4.5389156618993095e-64,0.2625840410176181,0.20442455819204686,5.3516081093949345e-39,0.20442455819204686,topk,512.0,32.0,,,,,,,4.5389156618993095e-64,4.5389156618993095e-64,True
1495,z112,in_feedback_loop,0.1931261566581639,6.499910861798425e-35,0.1931261566581639,0.14552031708417404,2.2467585055797983e-20,0.14552031708417404,topk,512.0,32.0,,,,,,,6.499910861798425e-35,6.499910861798425e-35,True
1496,z113,in_feedback_loop,0.27138078590061265,1.785697314816189e-68,0.27138078590061265,0.21686387396056467,8.751149291854806e-44,0.21686387396056467,topk,512.0,32.0,,,,,,,1.785697314816189e-68,1.785697314816189e-68,True
1497,z117,in_feedback_loop,0.19130220772583723,2.8122822348705955e-34,0.19130220772583723,0.1447359639948005,3.595426055744258e-20,0.1447359639948005,topk,512.0,32.0,,,,,,,2.8122822348705955e-34,2.8122822348705955e-34,True
1498,z121,in_feedback_loop,0.17961661517107952,2.3613674598258876e-30,0.17961661517107952,0.1455108205532929,2.2596199639736348e-20,0.1455108205532929,topk,512.0,32.0,,,,,,,2.3613674598258876e-30,2.3613674598258876e-30,True
1499,z122,in_feedback_loop,0.1695881942513555,3.417106628250379e-27,0.1695881942513555,0.1332128874216194,2.668746744016229e-17,0.1332128874216194,topk,512.0,32.0,,,,,,,3.417106628250379e-27,3.417106628250379e-27,True
1500,z140,in_feedback_loop,0.26522232055694955,2.255462412767831e-65,0.26522232055694955,0.2091863515527692,8.557263837981892e-41,0.2091863515527692,topk,512.0,32.0,,,,,,,2.255462412767831e-65,2.255462412767831e-65,True
1501,z144,in_feedback_loop,0.26047468354795167,4.882096266120404e-63,0.26047468354795167,0.2079570558357975,2.513602985418846e-40,0.2079570558357975,topk,512.0,32.0,,,,,,,4.882096266120404e-63,4.882096266120404e-63,True
1502,z146,in_feedback_loop,0.19106950438544423,3.38656077709131e-34,0.19106950438544423,0.14940619133040575,2.105203842915384e-21,0.14940619133040575,topk,512.0,32.0,,,,,,,3.38656077709131e-34,3.38656077709131e-34,True
1503,z148,in_feedback_loop,0.3097761240080767,1.0637381786947023e-89,0.3097761240080767,0.25275228103578096,2.4265559823331705e-59,0.25275228103578096,topk,512.0,32.0,,,,,,,1.0637381786947023e-89,1.0637381786947023e-89,True
1504,z154,in_feedback_loop,0.1927948121938743,8.490829104252631e-35,0.1927948121938743,0.14529328604772462,2.5749937131797536e-20,0.14529328604772462,topk,512.0,32.0,,,,,,,8.490829104252631e-35,8.490829104252631e-35,True
1505,z164,in_feedback_loop,0.2704394892113595,5.384524669545742e-68,0.2704394892113595,0.21605863156014982,1.824680752635473e-43,0.21605863156014982,topk,512.0,32.0,,,,,,,5.384524669545742e-68,5.384524669545742e-68,True
1506,z168,in_feedback_loop,0.19371602498045623,4.0345960443026457e-35,0.19371602498045623,0.14563724094787098,2.0942119407504235e-20,0.14563724094787098,topk,512.0,32.0,,,,,,,4.0345960443026457e-35,4.0345960443026457e-35,True
1507,z175,in_feedback_loop,0.19117637886173963,3.1096282780893987e-34,0.19117637886173963,0.1497405058751919,1.7121184522929075e-21,0.1497405058751919,topk,512.0,32.0,,,,,,,3.1096282780893987e-34,3.1096282780893987e-34,True
